Vulnerability Details Url,Application,Application ID,Release,Release ID,FISMA,STIG39,STIG 4.1,STIG 4.3,STIG 4.11,STIG 5.1,Severity,Category,Kingdom,OWASP 2004,OWASP 2007,OWASP 2010,OWASP 2013,OWASP 2014 Mobile Top 10,OWASP 2017,OWASP 2021,CWE,Package,Location,VulnId,Analysis Type,Description,Status,Line Number,Scan started date,Scan completed date,SIM_Open_Date,Has Comments,Assigned User,Scan Type,Subtype,LocationFull,Has Attachments,PCI 2.0,SANS 2009,SANS 2010,SANS Top 25 2011,WASC242,Is Suppressed,Suppressed By,Scan ID,PCI 3.0,Introduced Date,SDLC Status,Comments,URL,Bug Link,ID,CheckId,Developer Status,Auditor Status,Audited Timestamp,Closed Date,SIM_Closed_Date,Closed Status,SIM_Closed_Status,Instance ID,PCI 3.1,PCI 3.2,Source,Scan Tool,Sink,Days to Fix,Bug Submitted,Microservice,Application type,Project type,Interface type,Sample Application
https://trial.fortify.com//Redirect/Issues/ececf1e7-2c15-4a26-a6f2-e66ce2c08973,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,orderHistoryApiSpec.ts,ececf1e7-2c15-4a26-a6f2-e66ce2c08973,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,18,4/24/2023,4/24/2023,4/15/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/orderHistoryApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717308,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,,Open,OPEN,22381F2D349BD963DCCA7069305A2E87,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/e63b000f-9d80-4330-8a7a-87015a0356a0,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,memoryApiSpec.ts,e63b000f-9d80-4330-8a7a-87015a0356a0,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,88,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/memoryApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717309,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,,Open,OPEN,22381F2D349BD963DCCA7069305A2E86,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/ff5ec70c-9d43-4280-9046-9bf571751e19,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,passwordApiSpec.ts,ff5ec70c-9d43-4280-9046-9bf571751e19,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,29,4/24/2023,4/24/2023,4/22/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/passwordApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717310,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/4/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E8F,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/5ee18b19-94fe-4e4c-af14-5c1c007d18b5,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,passwordApiSpec.ts,5ee18b19-94fe-4e4c-af14-5c1c007d18b5,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,20,4/24/2023,4/24/2023,4/22/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/passwordApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717311,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,4/29/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E8E,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/563f138b-8627-4db0-bec9-de843c9059f8,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,orderHistoryApiSpec.ts,563f138b-8627-4db0-bec9-de843c9059f8,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,148,4/24/2023,4/24/2023,4/18/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/orderHistoryApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717312,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/4/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E8D,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/28954530-d49e-4c13-8d13-dd59a3e5eb85,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,orderHistoryApiSpec.ts,28954530-d49e-4c13-8d13-dd59a3e5eb85,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,128,4/24/2023,4/24/2023,4/16/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/orderHistoryApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717313,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/2/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E8C,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/eae3d15f-059c-462b-b261-2cfb752eb3cc,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,orderHistoryApiSpec.ts,eae3d15f-059c-462b-b261-2cfb752eb3cc,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,108,4/24/2023,4/24/2023,4/20/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/orderHistoryApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717314,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,,Open,OPEN,22381F2D349BD963DCCA7069305A2E8B,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/2773ba16-ffdf-412b-a261-18b6d1047c1e,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,profileImageUploadSpec.ts,2773ba16-ffdf-412b-a261-18b6d1047c1e,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,25,4/24/2023,4/24/2023,4/17/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/profileImageUploadSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717315,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/2/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E94,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/9ec9c364-e526-4de6-8279-7ab6d5431f13,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,productReviewApiSpec.ts,9ec9c364-e526-4de6-8279-7ab6d5431f13,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,104,4/24/2023,4/24/2023,4/21/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/productReviewApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717316,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/3/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E93,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/1d11108a-bd8c-4fa8-8b39-b758174c2c66,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,paymentApiSpec.ts,1d11108a-bd8c-4fa8-8b39-b758174c2c66,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,20,4/24/2023,4/24/2023,4/23/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/paymentApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717317,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,,Open,OPEN,22381F2D349BD963DCCA7069305A2E92,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/31d6bf5f-4187-4ffd-9028-6a8540bc40b6,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,passwordApiSpec.ts,31d6bf5f-4187-4ffd-9028-6a8540bc40b6,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,93,4/24/2023,4/24/2023,4/22/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/passwordApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717318,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,5/1/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E91,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
https://trial.fortify.com//Redirect/Issues/b18896c2-c90c-48d5-b224-0389e2988614,Juice Shop,202686,6/30/2021,205856,IA,"APP3340 CAT I, APP3210.1 CAT II, APP3350 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003110 CAT I, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I","APSC-DV-001740 CAT I, APSC-DV-002330 CAT II, APSC-DV-003270 CAT II, APSC-DV-003280 CAT I, APSC-DV-003110 CAT I",Critical,Password Management: Hardcoded Password,Security Features,A8 - Insecure Storage,A8 - Unvalidated Redirects and Forwards,A7 - Broken Authentication and Session Management,A6 - Sensitive Data Exposure,M2 - Insecure Data Storage,A3 - Sensitive Data Exposure,A07 - Identification and Authentication Failures,"CWE-798, CWE-259",JavaScript Core,passwordApiSpec.ts,b18896c2-c90c-48d5-b224-0389e2988614,(Not Set),Hardcoded passwords can compromise system security in a way that is not easy to remedy.,New,47,4/24/2023,4/24/2023,4/17/2023,FALSE,(Not Set),Static,Hardcoded Password,test/api/passwordApiSpec.ts,FALSE,"8.4, 6.5.3 - Insecure Cryptographic Storage, 6.3.1",CWE-259 - Porous Defenses,CWE-798 - Porous Defenses,CWE-798 - Use of Hard-coded Credentials,Insufficient Authentication,FALSE,,299789,"6.3.1 - Hardcoded Sensitive Information, 6.5.3 - Insecure cryptographic storage, 8.2.1 - Authentication Credentials",4/24/2023,Production,,,,37717319,A79E289A-14D7-4dfd-8E34-F249133A69FE,Open,Pending Review,,,4/27/2023,Open,CLOSED,22381F2D349BD963DCCA7069305A2E90,"6.5.3 - Insecure Cryptographic Storage, 6.3.1 - Hardcoded Sensitive Information, 8.2.1 - Authentication Credentials","6.5.3 - Insecure Cryptographic Storage, 8.2.1 - Authentication Credentials, 6.3.1 - Hardcoded Sensitive Information",<None>,SAST,FieldAccess: password,,FALSE,(Not Set),(Not Set),(Not Set),(Not Set),
